dt,user_id,initial_amount,program,deposit,total_deposits,total_deposits_for_month,current_balance,total_transaction_count,total_transaction_count_for_month,is_last_day_of_month
2017-02-03,174,3903,2,919,2375,919,6278,4,1,False
2017-02-04,174,3903,2,0,2375,919,6278,4,1,False
2017-02-05,174,3903,2,0,2375,919,6278,4,1,False
2017-02-06,174,3903,2,0,2375,919,6278,4,1,False
2017-02-07,174,3903,2,0,2375,919,6278,4,1,False
2017-02-08,174,3903,2,0,2375,919,6278,4,1,False
2017-02-09,174,3903,2,0,2375,919,6278,4,1,False
2017-02-10,174,3903,2,0,2375,919,6278,4,1,False
2017-02-11,174,3903,2,0,2375,919,6278,4,1,False
2017-02-12,174,3903,2,0,2375,919,6278,4,1,False
2017-02-13,174,3903,2,0,2375,919,6278,4,1,False
2017-02-14,174,3903,2,0,2375,919,6278,4,1,False
2017-02-15,174,3903,2,0,2375,919,6278,4,1,False
2017-02-16,174,3903,2,0,2375,919,6278,4,1,False
2017-02-17,174,3903,2,0,2375,919,6278,4,1,False
2017-02-18,174,3903,2,0,2375,919,6278,4,1,False
2017-02-19,174,3903,2,0,2375,919,6278,4,1,False
2017-02-20,174,3903,2,0,2375,919,6278,4,1,False
2017-02-21,174,3903,2,0,2375,919,6278,4,1,False
2017-02-22,174,3903,2,0,2375,919,6278,4,1,False
2017-02-23,174,3903,2,0,2375,919,6278,4,1,False
2017-02-24,174,3903,2,0,2375,919,6278,4,1,False
2017-02-25,174,3903,2,0,2375,919,6278,4,1,False
2017-02-26,174,3903,2,0,2375,919,6278,4,1,False
2017-02-27,174,3903,2,0,2375,919,6278,4,1,False
2017-02-28,174,3903,2,0,2375,919,6278,4,1,True
2017-03-01,174,3903,2,0,2375,0,6278,4,0,False
2017-03-02,174,3903,2,0,2375,0,6278,4,0,False
2017-03-03,174,3903,2,0,2375,0,6278,4,0,False
2017-03-04,174,3903,2,0,2375,0,6278,4,0,False
2017-03-05,174,3903,2,0,2375,0,6278,4,0,False
2017-03-06,174,3903,2,0,2375,0,6278,4,0,False
2017-03-07,174,3903,2,1058,3433,1058,7336,5,1,False
2017-03-08,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-09,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-10,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-11,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-12,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-13,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-14,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-15,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-16,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-17,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-18,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-19,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-20,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-21,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-22,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-23,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-24,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-25,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-26,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-27,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-28,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-29,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-30,174,3903,2,0,3433,1058,7336,5,1,False
2017-03-31,174,3903,2,0,3433,1058,7336,5,1,True
2017-01-01,176,842,2,0,0,0,842,0,0,False
2017-01-02,176,842,2,0,0,0,842,0,0,False
2017-01-03,176,842,2,0,0,0,842,0,0,False
2017-01-04,176,842,2,0,0,0,842,0,0,False
2017-01-05,176,842,2,0,0,0,842,0,0,False
2017-01-06,176,842,2,0,0,0,842,0,0,False
2017-01-07,176,842,2,0,0,0,842,0,0,False
2017-01-08,176,842,2,0,0,0,842,0,0,False
2017-01-09,176,842,2,0,0,0,842,0,0,False
2017-01-10,176,842,2,0,0,0,842,0,0,False
2017-01-11,176,842,2,0,0,0,842,0,0,False
2017-01-12,176,842,2,0,0,0,842,0,0,False
2017-01-13,176,842,2,0,0,0,842,0,0,False
2017-01-14,176,842,2,0,0,0,842,0,0,False
2017-01-15,176,842,2,0,0,0,842,0,0,False
2017-01-16,176,842,2,0,0,0,842,0,0,False
2017-01-17,176,842,2,0,0,0,842,0,0,False
2017-01-18,176,842,2,0,0,0,842,0,0,False
2017-01-19,176,842,2,0,0,0,842,0,0,False
2017-01-20,176,842,2,0,0,0,842,0,0,False
2017-01-21,176,842,2,0,0,0,842,0,0,False
2017-01-22,176,842,2,0,0,0,842,0,0,False
2017-01-23,176,842,2,0,0,0,842,0,0,False
2017-01-24,176,842,2,0,0,0,842,0,0,False
2017-01-25,176,842,2,0,0,0,842,0,0,False
2017-01-26,176,842,2,0,0,0,842,0,0,False
2017-01-27,176,842,2,0,0,0,842,0,0,False
2017-01-28,176,842,2,0,0,0,842,0,0,False
2017-01-29,176,842,2,0,0,0,842,0,0,False
2017-01-30,176,842,2,0,0,0,842,0,0,False
2017-01-31,176,842,2,0,0,0,842,0,0,True
2017-02-01,176,842,2,0,0,0,842,0,0,False
2017-02-02,176,842,2,0,0,0,842,0,0,False
2017-02-03,176,842,2,0,0,0,842,0,0,False
2017-02-04,176,842,2,0,0,0,842,0,0,False
2017-02-05,176,842,2,0,0,0,842,0,0,False
2017-02-06,176,842,2,0,0,0,842,0,0,False
2017-02-07,176,842,2,0,0,0,842,0,0,False
2017-02-08,176,842,2,0,0,0,842,0,0,False
2017-02-09,176,842,2,0,0,0,842,0,0,False
2017-02-10,176,842,2,0,0,0,842,0,0,False
2017-02-11,176,842,2,0,0,0,842,0,0,False
2017-02-12,176,842,2,0,0,0,842,0,0,False
2017-02-13,176,842,2,0,0,0,842,0,0,False
2017-02-14,176,842,2,0,0,0,842,0,0,False
2017-02-15,176,842,2,0,0,0,842,0,0,False
2017-02-16,176,842,2,0,0,0,842,0,0,False
2017-02-17,176,842,2,0,0,0,842,0,0,False
2017-02-18,176,842,2,0,0,0,842,0,0,False
2017-02-19,176,842,2,0,0,0,842,0,0,False
2017-02-20,176,842,2,0,0,0,842,0,0,False
2017-02-21,176,842,2,0,0,0,842,0,0,False
2017-02-22,176,842,2,0,0,0,842,0,0,False
2017-02-23,176,842,2,0,0,0,842,0,0,False
2017-02-24,176,842,2,539,539,539,1381,1,1,False
2017-02-25,176,842,2,0,539,539,1381,1,1,False
2017-02-26,176,842,2,0,539,539,1381,1,1,False
2017-02-27,176,842,2,0,539,539,1381,1,1,False
2017-02-28,176,842,2,0,539,539,1381,1,1,True
2017-03-01,176,842,2,0,539,0,1381,1,0,False
2017-03-02,176,842,2,0,539,0,1381,1,0,False
2017-03-03,176,842,2,0,539,0,1381,1,0,False
2017-03-04,176,842,2,0,539,0,1381,1,0,False
2017-03-05,176,842,2,0,539,0,1381,1,0,False
2017-03-06,176,842,2,0,539,0,1381,1,0,False
2017-03-07,176,842,2,0,539,0,1381,1,0,False
2017-03-08,176,842,2,0,539,0,1381,1,0,False
2017-03-09,176,842,2,0,539,0,1381,1,0,False
2017-03-10,176,842,2,0,539,0,1381,1,0,False
2017-03-11,176,842,2,0,539,0,1381,1,0,False
2017-03-12,176,842,2,0,539,0,1381,1,0,False
2017-03-13,176,842,2,0,539,0,1381,1,0,False
2017-03-14,176,842,2,0,539,0,1381,1,0,False
2017-03-15,176,842,2,0,539,0,1381,1,0,False
2017-03-16,176,842,2,0,539,0,1381,1,0,False
2017-03-17,176,842,2,0,539,0,1381,1,0,False
2017-03-18,176,842,2,0,539,0,1381,1,0,False
2017-03-19,176,842,2,0,539,0,1381,1,0,False
2017-03-20,176,842,2,0,539,0,1381,1,0,False
2017-03-21,176,842,2,0,539,0,1381,1,0,False
2017-03-22,176,842,2,0,539,0,1381,1,0,False
2017-03-23,176,842,2,0,539,0,1381,1,0,False
2017-03-24,176,842,2,0,539,0,1381,1,0,False
2017-03-25,176,842,2,0,539,0,1381,1,0,False
2017-03-26,176,842,2,0,539,0,1381,1,0,False
2017-03-27,176,842,2,0,539,0,1381,1,0,False
2017-03-28,176,842,2,0,539,0,1381,1,0,False
2017-03-29,176,842,2,0,539,0,1381,1,0,False
2017-03-30,176,842,2,0,539,0,1381,1,0,False
2017-03-31,176,842,2,0,539,0,1381,1,0,True
2017-01-01,184,3811,2,0,0,0,3811,0,0,False
2017-01-02,184,3811,2,0,0,0,3811,0,0,False
2017-01-03,184,3811,2,0,0,0,3811,0,0,False
2017-01-04,184,3811,2,0,0,0,3811,0,0,False
2017-01-05,184,3811,2,0,0,0,3811,0,0,False
2017-01-06,184,3811,2,0,0,0,3811,0,0,False
2017-01-07,184,3811,2,0,0,0,3811,0,0,False
2017-01-08,184,3811,2,0,0,0,3811,0,0,False
2017-01-09,184,3811,2,0,0,0,3811,0,0,False
2017-01-10,184,3811,2,0,0,0,3811,0,0,False
2017-01-11,184,3811,2,0,0,0,3811,0,0,False
2017-01-12,184,3811,2,0,0,0,3811,0,0,False
2017-01-13,184,3811,2,0,0,0,3811,0,0,False
2017-01-14,184,3811,2,0,0,0,3811,0,0,False
2017-01-15,184,3811,2,0,0,0,3811,0,0,False
2017-01-16,184,3811,2,0,0,0,3811,0,0,False
2017-01-17,184,3811,2,0,0,0,3811,0,0,False
2017-01-18,184,3811,2,0,0,0,3811,0,0,False
2017-01-19,184,3811,2,0,0,0,3811,0,0,False
2017-01-20,184,3811,2,0,0,0,3811,0,0,False
2017-01-21,184,3811,2,0,0,0,3811,0,0,False
2017-01-22,184,3811,2,0,0,0,3811,0,0,False
2017-01-23,184,3811,2,0,0,0,3811,0,0,False
2017-01-24,184,3811,2,0,0,0,3811,0,0,False
2017-01-25,184,3811,2,0,0,0,3811,0,0,False
2017-01-26,184,3811,2,0,0,0,3811,0,0,False
2017-01-27,184,3811,2,224,224,224,4035,1,1,False
2017-01-28,184,3811,2,0,224,224,4035,1,1,False
2017-01-29,184,3811,2,0,224,224,4035,1,1,False
2017-01-30,184,3811,2,0,224,224,4035,1,1,False
2017-01-31,184,3811,2,0,224,224,4035,1,1,True
2017-02-01,184,3811,2,0,224,0,4035,1,0,False
2017-02-02,184,3811,2,0,224,0,4035,1,0,False
2017-02-03,184,3811,2,0,224,0,4035,1,0,False
2017-02-04,184,3811,2,0,224,0,4035,1,0,False
2017-02-05,184,3811,2,0,224,0,4035,1,0,False
2017-02-06,184,3811,2,0,224,0,4035,1,0,False
2017-02-07,184,3811,2,0,224,0,4035,1,0,False
2017-02-08,184,3811,2,0,224,0,4035,1,0,False
2017-02-09,184,3811,2,0,224,0,4035,1,0,False
2017-02-10,184,3811,2,0,224,0,4035,1,0,False
2017-02-11,184,3811,2,0,224,0,4035,1,0,False
2017-02-12,184,3811,2,0,224,0,4035,1,0,False
2017-02-13,184,3811,2,0,224,0,4035,1,0,False
2017-02-14,184,3811,2,0,224,0,4035,1,0,False
2017-02-15,184,3811,2,0,224,0,4035,1,0,False
2017-02-16,184,3811,2,0,224,0,4035,1,0,False
2017-02-17,184,3811,2,0,224,0,4035,1,0,False
2017-02-18,184,3811,2,0,224,0,4035,1,0,False
2017-02-19,184,3811,2,0,224,0,4035,1,0,False
2017-02-20,184,3811,2,0,224,0,4035,1,0,False
2017-02-21,184,3811,2,0,224,0,4035,1,0,False
2017-02-22,184,3811,2,0,224,0,4035,1,0,False
2017-02-23,184,3811,2,0,224,0,4035,1,0,False
2017-02-24,184,3811,2,0,224,0,4035,1,0,False
2017-02-25,184,3811,2,0,224,0,4035,1,0,False
2017-02-26,184,3811,2,0,224,0,4035,1,0,False
2017-02-27,184,3811,2,0,224,0,4035,1,0,False
2017-02-28,184,3811,2,0,224,0,4035,1,0,True
2017-03-01,184,3811,2,0,224,0,4035,1,0,False
2017-03-02,184,3811,2,0,224,0,4035,1,0,False
2017-03-03,184,3811,2,0,224,0,4035,1,0,False
2017-03-04,184,3811,2,0,224,0,4035,1,0,False
2017-03-05,184,3811,2,0,224,0,4035,1,0,False
2017-03-06,184,3811,2,0,224,0,4035,1,0,False
2017-03-07,184,3811,2,0,224,0,4035,1,0,False
2017-03-08,184,3811,2,0,224,0,4035,1,0,False
2017-03-09,184,3811,2,0,224,0,4035,1,0,False
2017-03-10,184,3811,2,0,224,0,4035,1,0,False
2017-03-11,184,3811,2,0,224,0,4035,1,0,False
2017-03-12,184,3811,2,0,224,0,4035,1,0,False
2017-03-13,184,3811,2,0,224,0,4035,1,0,False
2017-03-14,184,3811,2,0,224,0,4035,1,0,False
2017-03-15,184,3811,2,0,224,0,4035,1,0,False
2017-03-16,184,3811,2,0,224,0,4035,1,0,False
2017-03-17,184,3811,2,0,224,0,4035,1,0,False
2017-03-18,184,3811,2,0,224,0,4035,1,0,False
2017-03-19,184,3811,2,583,807,583,4618,2,1,False
2017-03-20,184,3811,2,0,807,583,4618,2,1,False
2017-03-21,184,3811,2,0,807,583,4618,2,1,False
2017-03-22,184,3811,2,0,807,583,4618,2,1,False
2017-03-23,184,3811,2,0,807,583,4618,2,1,False
2017-03-24,184,3811,2,0,807,583,4618,2,1,False
2017-03-25,184,3811,2,0,807,583,4618,2,1,False
2017-03-26,184,3811,2,0,807,583,4618,2,1,False
2017-03-27,184,3811,2,0,807,583,4618,2,1,False
2017-03-28,184,3811,2,0,807,583,4618,2,1,False
2017-03-29,184,3811,2,0,807,583,4618,2,1,False
2017-03-30,184,3811,2,0,807,583,4618,2,1,False
2017-03-31,184,3811,2,0,807,583,4618,2,1,True
2017-01-01,188,13,1,0,0,0,13,0,0,False
2017-01-02,188,13,1,237,237,237,250,1,1,False
2017-01-03,188,13,1,0,237,237,250,1,1,False
2017-01-04,188,13,1,289,526,526,539,2,2,False
2017-01-05,188,13,1,0,526,526,539,2,2,False
2017-01-06,188,13,1,0,526,526,539,2,2,False
2017-01-07,188,13,1,0,526,526,539,2,2,False
2017-01-08,188,13,1,0,526,526,539,2,2,False
2017-01-09,188,13,1,0,526,526,539,2,2,False
2017-01-10,188,13,1,0,526,526,539,2,2,False
2017-01-11,188,13,1,0,526,526,539,2,2,False
2017-01-12,188,13,1,0,526,526,539,2,2,False
2017-01-13,188,13,1,0,526,526,539,2,2,False
2017-01-14,188,13,1,0,526,526,539,2,2,False
2017-01-15,188,13,1,0,526,526,539,2,2,False
2017-01-16,188,13,1,0,526,526,539,2,2,False
2017-01-17,188,13,1,0,526,526,539,2,2,False
2017-01-18,188,13,1,0,526,526,539,2,2,False
2017-01-19,188,13,1,0,526,526,539,2,2,False
2017-01-20,188,13,1,0,526,526,539,2,2,False
2017-01-21,188,13,1,0,526,526,539,2,2,False
2017-01-22,188,13,1,0,526,526,539,2,2,False
2017-01-23,188,13,1,183,709,709,722,3,3,False
2017-01-24,188,13,1,230,939,939,952,4,4,False
2017-01-25,188,13,1,0,939,939,952,4,4,False
2017-01-26,188,13,1,0,939,939,952,4,4,False
2017-01-27,188,13,1,0,939,939,952,4,4,False
2017-01-28,188,13,1,0,939,939,952,4,4,False
2017-01-29,188,13,1,0,939,939,952,4,4,False
2017-01-30,188,13,1,0,939,939,952,4,4,False
2017-01-31,188,13,1,0,939,939,952,4,4,True
2017-02-01,188,13,1,367,1306,367,1319,5,1,False
2017-02-02,188,13,1,0,1306,367,1319,5,1,False
2017-02-03,188,13,1,150,1456,517,1469,6,2,False
2017-02-04,188,13,1,0,1456,517,1469,6,2,False
2017-02-05,188,13,1,0,1456,517,1469,6,2,False
2017-02-06,188,13,1,0,1456,517,1469,6,2,False
2017-02-07,188,13,1,0,1456,517,1469,6,2,False
2017-02-08,188,13,1,0,1456,517,1469,6,2,False
2017-02-09,188,13,1,0,1456,517,1469,6,2,False
2017-02-10,188,13,1,0,1456,517,1469,6,2,False
2017-02-11,188,13,1,-33,1423,484,1436,7,3,False
2017-02-12,188,13,1,0,1423,484,1436,7,3,False
2017-02-13,188,13,1,0,1423,484,1436,7,3,False
2017-02-14,188,13,1,0,1423,484,1436,7,3,False
2017-02-15,188,13,1,0,1423,484,1436,7,3,False
2017-02-16,188,13,1,294,1717,778,1730,8,4,False
2017-02-17,188,13,1,0,1717,778,1730,8,4,False
2017-02-18,188,13,1,0,1717,778,1730,8,4,False
2017-02-19,188,13,1,0,1717,778,1730,8,4,False
2017-02-20,188,13,1,0,1717,778,1730,8,4,False
2017-02-21,188,13,1,0,1717,778,1730,8,4,False
2017-02-22,188,13,1,0,1717,778,1730,8,4,False
2017-02-23,188,13,1,0,1717,778,1730,8,4,False
2017-02-24,188,13,1,0,1717,778,1730,8,4,False
2017-02-25,188,13,1,0,1717,778,1730,8,4,False
2017-02-26,188,13,1,0,1717,778,1730,8,4,False
2017-02-27,188,13,1,0,1717,778,1730,8,4,False
2017-02-28,188,13,1,0,1717,778,1730,8,4,True
2017-03-01,188,13,1,0,1717,0,1730,8,0,False
2017-03-02,188,13,1,0,1717,0,1730,8,0,False
2017-03-03,188,13,1,0,1717,0,1730,8,0,False
2017-03-04,188,13,1,0,1717,0,1730,8,0,False
2017-03-05,188,13,1,0,1717,0,1730,8,0,False
2017-03-06,188,13,1,0,1717,0,1730,8,0,False
2017-03-07,188,13,1,0,1717,0,1730,8,0,False
2017-03-08,188,13,1,372,2089,372,2102,9,1,False
2017-03-09,188,13,1,-22,2067,350,2080,10,2,False
2017-03-10,188,13,1,0,2067,350,2080,10,2,False
2017-03-11,188,13,1,-23,2044,327,2057,11,3,False
2017-03-12,188,13,1,0,2044,327,2057,11,3,False
2017-03-13,188,13,1,147,2191,474,2204,12,4,False
2017-03-14,188,13,1,0,2191,474,2204,12,4,False
2017-03-15,188,13,1,0,2191,474,2204,12,4,False
2017-03-16,188,13,1,0,2191,474,2204,12,4,False
2017-03-17,188,13,1,0,2191,474,2204,12,4,False
2017-03-18,188,13,1,0,2191,474,2204,12,4,False
2017-03-19,188,13,1,92,2283,566,2296,13,5,False
2017-03-20,188,13,1,0,2283,566,2296,13,5,False
2017-03-21,188,13,1,165,2448,731,2461,14,6,False
2017-03-22,188,13,1,0,2448,731,2461,14,6,False
2017-03-23,188,13,1,0,2448,731,2461,14,6,False
2017-03-24,188,13,1,0,2448,731,2461,14,6,False
2017-03-25,188,13,1,0,2448,731,2461,14,6,False
2017-03-26,188,13,1,0,2448,731,2461,14,6,False
2017-03-27,188,13,1,0,2448,731,2461,14,6,False
2017-03-28,188,13,1,0,2448,731,2461,14,6,False
2017-03-29,188,13,1,0,2448,731,2461,14,6,False
2017-03-30,188,13,1,0,2448,731,2461,14,6,False
2017-03-31,188,13,1,0,2448,731,2461,14,6,True
2017-01-01,194,4079,2,0,0,0,4079,0,0,False
2017-01-02,194,4079,2,0,0,0,4079,0,0,False
2017-01-03,194,4079,2,0,0,0,4079,0,0,False
2017-01-04,194,4079,2,0,0,0,4079,0,0,False
2017-01-05,194,4079,2,0,0,0,4079,0,0,False
2017-01-06,194,4079,2,0,0,0,4079,0,0,False
2017-01-07,194,4079,2,0,0,0,4079,0,0,False
2017-01-08,194,4079,2,0,0,0,4079,0,0,False
2017-01-09,194,4079,2,0,0,0,4079,0,0,False
2017-01-10,194,4079,2,0,0,0,4079,0,0,False
2017-01-11,194,4079,2,0,0,0,4079,0,0,False
2017-01-12,194,4079,2,0,0,0,4079,0,0,False
2017-01-13,194,4079,2,0,0,0,4079,0,0,False
2017-01-14,194,4079,2,0,0,0,4079,0,0,False
2017-01-15,194,4079,2,0,0,0,4079,0,0,False
2017-01-16,194,4079,2,0,0,0,4079,0,0,False
2017-01-17,194,4079,2,0,0,0,4079,0,0,False
2017-01-18,194,4079,2,0,0,0,4079,0,0,False
2017-01-19,194,4079,2,0,0,0,4079,0,0,False
2017-01-20,194,4079,2,0,0,0,4079,0,0,False
2017-01-21,194,4079,2,0,0,0,4079,0,0,False
2017-01-22,194,4079,2,0,0,0,4079,0,0,False
2017-01-23,194,4079,2,0,0,0,4079,0,0,False
2017-01-24,194,4079,2,0,0,0,4079,0,0,False
2017-01-25,194,4079,2,0,0,0,4079,0,0,False
2017-01-26,194,4079,2,0,0,0,4079,0,0,False
2017-01-27,194,4079,2,0,0,0,4079,0,0,False
2017-01-28,194,4079,2,0,0,0,4079,0,0,False
2017-01-29,194,4079,2,0,0,0,4079,0,0,False
2017-01-30,194,4079,2,0,0,0,4079,0,0,False
2017-01-31,194,4079,2,0,0,0,4079,0,0,True
2017-02-01,194,4079,2,0,0,0,4079,0,0,False
2017-02-02,194,4079,2,0,0,0,4079,0,0,False
2017-02-03,194,4079,2,0,0,0,4079,0,0,False
2017-02-04,194,4079,2,0,0,0,4079,0,0,False
2017-02-05,194,4079,2,0,0,0,4079,0,0,False
2017-02-06,194,4079,2,0,0,0,4079,0,0,False
2017-02-07,194,4079,2,0,0,0,4079,0,0,False
2017-02-08,194,4079,2,0,0,0,4079,0,0,False
2017-02-09,194,4079,2,0,0,0,4079,0,0,False
2017-02-10,194,4079,2,0,0,0,4079,0,0,False
2017-02-11,194,4079,2,0,0,0,4079,0,0,False
2017-02-12,194,4079,2,0,0,0,4079,0,0,False
2017-02-13,194,4079,2,0,0,0,4079,0,0,False
2017-02-14,194,4079,2,0,0,0,4079,0,0,False
2017-02-15,194,4079,2,0,0,0,4079,0,0,False
2017-02-16,194,4079,2,0,0,0,4079,0,0,False
2017-02-17,194,4079,2,0,0,0,4079,0,0,False
2017-02-18,194,4079,2,0,0,0,4079,0,0,False
2017-02-19,194,4079,2,0,0,0,4079,0,0,False
2017-02-20,194,4079,2,0,0,0,4079,0,0,False
2017-02-21,194,4079,2,0,0,0,4079,0,0,False
2017-02-22,194,4079,2,0,0,0,4079,0,0,False
2017-02-23,194,4079,2,0,0,0,4079,0,0,False
2017-02-24,194,4079,2,0,0,0,4079,0,0,False
2017-02-25,194,4079,2,0,0,0,4079,0,0,False
2017-02-26,194,4079,2,0,0,0,4079,0,0,False
2017-02-27,194,4079,2,0,0,0,4079,0,0,False
2017-02-28,194,4079,2,0,0,0,4079,0,0,True
2017-03-01,194,4079,2,0,0,0,4079,0,0,False
2017-03-02,194,4079,2,0,0,0,4079,0,0,False
2017-03-03,194,4079,2,0,0,0,4079,0,0,False
2017-03-04,194,4079,2,0,0,0,4079,0,0,False
2017-03-05,194,4079,2,0,0,0,4079,0,0,False
2017-03-06,194,4079,2,0,0,0,4079,0,0,False
2017-03-07,194,4079,2,0,0,0,4079,0,0,False
2017-03-08,194,4079,2,0,0,0,4079,0,0,False
2017-03-09,194,4079,2,0,0,0,4079,0,0,False
2017-03-10,194,4079,2,0,0,0,4079,0,0,False
2017-03-11,194,4079,2,0,0,0,4079,0,0,False
2017-03-12,194,4079,2,0,0,0,4079,0,0,False
2017-03-13,194,4079,2,0,0,0,4079,0,0,False
2017-03-14,194,4079,2,0,0,0,4079,0,0,False
2017-03-15,194,4079,2,0,0,0,4079,0,0,False
2017-03-16,194,4079,2,0,0,0,4079,0,0,False
2017-03-17,194,4079,2,0,0,0,4079,0,0,False
2017-03-18,194,4079,2,0,0,0,4079,0,0,False
2017-03-19,194,4079,2,0,0,0,4079,0,0,False
2017-03-20,194,4079,2,0,0,0,4079,0,0,False
2017-03-21,194,4079,2,0,0,0,4079,0,0,False
2017-03-22,194,4079,2,0,0,0,4079,0,0,False
2017-03-23,194,4079,2,0,0,0,4079,0,0,False
2017-03-24,194,4079,2,0,0,0,4079,0,0,False
2017-03-25,194,4079,2,772,772,772,4851,1,1,False
2017-03-26,194,4079,2,0,772,772,4851,1,1,False
2017-03-27,194,4079,2,0,772,772,4851,1,1,False
2017-03-28,194,4079,2,0,772,772,4851,1,1,False
2017-03-29,194,4079,2,0,772,772,4851,1,1,False
2017-03-30,194,4079,2,0,772,772,4851,1,1,False
2017-03-31,194,4079,2,0,772,772,4851,1,1,True
2017-01-01,199,1094,2,0,0,0,1094,0,0,False
2017-01-02,199,1094,2,0,0,0,1094,0,0,False
2017-01-03,199,1094,2,0,0,0,1094,0,0,False
2017-01-04,199,1094,2,0,0,0,1094,0,0,False
2017-01-05,199,1094,2,0,0,0,1094,0,0,False
2017-01-06,199,1094,2,0,0,0,1094,0,0,False
2017-01-07,199,1094,2,0,0,0,1094,0,0,False
2017-01-08,199,1094,2,0,0,0,1094,0,0,False
2017-01-09,199,1094,2,0,0,0,1094,0,0,False
2017-01-10,199,1094,2,0,0,0,1094,0,0,False
2017-01-11,199,1094,2,0,0,0,1094,0,0,False
2017-01-12,199,1094,2,0,0,0,1094,0,0,False
2017-01-13,199,1094,2,0,0,0,1094,0,0,False
2017-01-14,199,1094,2,0,0,0,1094,0,0,False
2017-01-15,199,1094,2,0,0,0,1094,0,0,False
2017-01-16,199,1094,2,0,0,0,1094,0,0,False
2017-01-17,199,1094,2,0,0,0,1094,0,0,False
2017-01-18,199,1094,2,0,0,0,1094,0,0,False
2017-01-19,199,1094,2,468,468,468,1562,1,1,False
2017-01-20,199,1094,2,0,468,468,1562,1,1,False
2017-01-21,199,1094,2,0,468,468,1562,1,1,False
2017-01-22,199,1094,2,0,468,468,1562,1,1,False
2017-01-23,199,1094,2,0,468,468,1562,1,1,False
2017-01-24,199,1094,2,0,468,468,1562,1,1,False
2017-01-25,199,1094,2,0,468,468,1562,1,1,False
2017-01-26,199,1094,2,0,468,468,1562,1,1,False
2017-01-27,199,1094,2,0,468,468,1562,1,1,False
2017-01-28,199,1094,2,0,468,468,1562,1,1,False
2017-01-29,199,1094,2,0,468,468,1562,1,1,False
2017-01-30,199,1094,2,0,468,468,1562,1,1,False
2017-01-31,199,1094,2,0,468,468,1562,1,1,True
2017-02-01,199,1094,2,0,468,0,1562,1,0,False
2017-02-02,199,1094,2,0,468,0,1562,1,0,False
2017-02-03,199,1094,2,0,468,0,1562,1,0,False
2017-02-04,199,1094,2,0,468,0,1562,1,0,False
2017-02-05,199,1094,2,0,468,0,1562,1,0,False
2017-02-06,199,1094,2,0,468,0,1562,1,0,False
2017-02-07,199,1094,2,0,468,0,1562,1,0,False
2017-02-08,199,1094,2,0,468,0,1562,1,0,False
2017-02-09,199,1094,2,0,468,0,1562,1,0,False
2017-02-10,199,1094,2,0,468,0,1562,1,0,False
2017-02-11,199,1094,2,0,468,0,1562,1,0,False
2017-02-12,199,1094,2,0,468,0,1562,1,0,False
2017-02-13,199,1094,2,0,468,0,1562,1,0,False
2017-02-14,199,1094,2,0,468,0,1562,1,0,False
2017-02-15,199,1094,2,0,468,0,1562,1,0,False
2017-02-16,199,1094,2,0,468,0,1562,1,0,False
2017-02-17,199,1094,2,0,468,0,1562,1,0,False
2017-02-18,199,1094,2,0,468,0,1562,1,0,False
2017-02-19,199,1094,2,0,468,0,1562,1,0,False
2017-02-20,199,1094,2,0,468,0,1562,1,0,False
2017-02-21,199,1094,2,0,468,0,1562,1,0,False
2017-02-22,199,1094,2,0,468,0,1562,1,0,False
2017-02-23,199,1094,2,0,468,0,1562,1,0,False
2017-02-24,199,1094,2,0,468,0,1562,1,0,False
2017-02-25,199,1094,2,0,468,0,1562,1,0,False
2017-02-26,199,1094,2,0,468,0,1562,1,0,False
2017-02-27,199,1094,2,0,468,0,1562,1,0,False
2017-02-28,199,1094,2,0,468,0,1562,1,0,True
2017-03-01,199,1094,2,0,468,0,1562,1,0,False
2017-03-02,199,1094,2,0,468,0,1562,1,0,False
2017-03-03,199,1094,2,0,468,0,1562,1,0,False
2017-03-04,199,1094,2,0,468,0,1562,1,0,False
2017-03-05,199,1094,2,0,468,0,1562,1,0,False
2017-03-06,199,1094,2,0,468,0,1562,1,0,False
2017-03-07,199,1094,2,0,468,0,1562,1,0,False
2017-03-08,199,1094,2,0,468,0,1562,1,0,False
